pitcher,model,count_dummy,count_3-2,count_3-1,count_3-0,count_2-2,count_2-1,count_2-0,count_1-2,count_1-1,count_1-0,count_0-2,count_0-1
461833,rf,0.576129149702163,0.5121313131313132,0.4571428571428571,0.6533333333333333,0.3701592482498236,0.6072473118279571,0.6349303405572755,0.3598846451681389,0.5363753345999065,0.5468332951391541,0.2575061144965386,0.5202452509933599
461833,svm,0.3939293631753633,0.4085844155844156,0.5380952380952382,0.8933333333333333,0.2582656576842623,0.7012258064516128,0.6549458204334365,0.2381003915760302,0.35209197020922745,0.4934357446591806,0.2404141275960701,0.31295291145738524
462136,rf,0.3855925997080497,0.4652168459989068,0.4728229665071771,0.6405228758169934,0.3884130900573589,0.3620574168987715,0.5008992445557784,0.4586302608845863,0.39115089777229,0.4168625664229199,0.4178371065129056,0.3803526914250439
462136,svm,0.2875058934362647,0.4557041620933137,0.4037548416495785,0.7138562091503268,0.3922939274164571,0.4522644921692115,0.4861546433609443,0.37603628048400334,0.26498475179758474,0.34032718192011313,0.3620784026035168,0.2503454290595391
462382,rf,0.7931066126855602,0.9020602342570422,0.8466666666666667,0.875,0.5712406015037594,0.7281667607754564,0.956043956043956,0.5310804913243937,0.5862483640390617,0.794114615543187,0.6309638831377962,0.5208998257871169
462382,svm,0.7649585989731179,0.9184689029876922,0.8966666666666667,1.0,0.40805966529226295,0.6577043729217642,0.9406593406593406,0.5742491113222821,0.39931868519077823,0.7071997182711469,0.40418679549114334,0.42604589705193935
465657,rf,0.6592241476695981,0.5705193798449611,0.7799999999999999,0.7619047619047618,0.4483997854460934,0.5560606060606059,0.7036252636252637,0.4042656832913828,0.6202206095791001,0.6188058350863229,0.4769733858455663,0.5786181899263549
465657,svm,0.6201828885006553,0.5455193798449611,0.7542857142857142,0.779047619047619,0.3477114249955301,0.5728282828282828,0.7712443112443113,0.3942811217794953,0.586005868618666,0.6224035855743173,0.4392290249433106,0.5866908898339979
467008,rf,0.5119082566642612,0.4713553113553114,0.6480952380952381,0.776984126984127,0.6241280284043442,0.5886505523462046,0.4696329813976873,0.6618444250702316,0.554960408900179,0.5107276293009168,0.669755073301984,0.4655839378228208
467008,svm,0.5398186796713349,0.544981684981685,0.7623809523809524,0.9055555555555556,0.6948830409356725,0.4699994932603628,0.5376068376068377,0.6887650078921427,0.6151205192602499,0.6005141266186944,0.7386011014157468,0.4435508035195663
471822,rf,0.4125610018866833,0.4306053142260039,0.40002886002886,0.4233333333333332,0.3986056238963216,0.3314285714285714,0.3626695526695527,0.415975555975556,0.32816471163245353,0.3869463869463869,0.3758719541328237,0.3867359726456854
471822,svm,0.4124623492406602,0.6233019853709509,0.6133044733044732,0.7347619047619047,0.4933938298763881,0.5752380952380952,0.6094805194805194,0.4571599571599571,0.4599053500263178,0.4559440559440559,0.4361395126612518,0.4781372298472161
471911,rf,0.658152851288319,0.6459096876390109,0.8061160841148054,0.7666666666666667,0.4843306476931009,0.5714814982953074,0.7385430283224401,0.4823021542273157,0.4886795078974549,0.5938493056988772,0.4701437616311452,0.5220135217814629
471911,svm,0.5740675525909661,0.6146697913615207,0.8523415743108839,1.0,0.3662501743621373,0.445146103739777,0.7440505033430997,0.4028978455761564,0.4451897739452789,0.5020243488934728,0.43155589719383497,0.3573933466991337
472551,rf,0.5413203887675458,0.4415441844167111,0.6166666666666666,0.7266666666666667,0.5182069235318761,0.5467832167832167,0.497142857142857,0.5236438923395446,0.4892836931037271,0.4129330441854161,0.5593236714975844,0.5709403782408875
472551,svm,0.3993915623507676,0.4639040055381421,0.7055555555555556,0.96,0.4061505027230834,0.4947435897435898,0.6961904761904762,0.41235334713595584,0.3667539817285149,0.4143616156139875,0.5226306543697848,0.4826743865453543
473879,rf,0.8398603795223298,0.7825518925518925,0.7914285714285714,0.7523809523809523,0.6053694581280787,0.7613725490196078,0.8607867494824017,0.4638888888888889,0.6313139735480162,0.8433626153163969,0.4800155136318124,0.6009605788412962
473879,svm,0.7258784906230692,0.8473260073260074,0.935,0.9714285714285712,0.5216551724137932,0.8347058823529412,0.968447204968944,0.4241452991452992,0.5583438757906843,0.8687777813828234,0.4433511027738532,0.4705167665638488
474699,rf,0.323330715729282,0.4630844898808286,0.34015151515151515,0.4416666666666667,0.5017993702204229,0.4458413418939735,0.39141414141414144,0.415990569713974,0.3689089284850833,0.3997514460967594,0.28238918339724794,0.3522032062214896
474699,svm,0.2982211911516014,0.5116764242622367,0.5606782106782107,0.485,0.4650697255960413,0.4373829386987282,0.3656565656565657,0.468376481674354,0.30007233724481364,0.44509302830732417,0.4098057184750733,0.32749857873018723
475243,rf,0.7105839231860148,0.7745446507515472,0.8578354978354978,0.9666666666666668,0.6697649667405765,0.6806785806785808,0.7262911172374087,0.5846973572037509,0.5473307574955306,0.7031363604948511,0.6503096875316008,0.6118445608303621
475243,svm,0.5503779079353761,0.6541050903119869,0.8253679653679654,0.9666666666666668,0.4965853658536585,0.5175602175602176,0.5784612659292966,0.4467426179958149,0.3992386392827815,0.5458976333639407,0.4828374119391918,0.4760583808589217
475479,rf,0.6612464750158061,0.6728719885278192,0.7566666666666666,0.8888888888888891,0.6083208437905541,0.5639330341916549,0.7105124223602484,0.6573205290542076,0.5632832737180563,0.5981000481000481,0.706425950207856,0.586181775438445
475479,svm,0.3787023751590101,0.586056030653098,0.8099999999999999,0.9492063492063492,0.3929316435093999,0.4097608414418759,0.6864906832298137,0.4352152069906968,0.3895071516810648,0.4165007215007215,0.4020822437158229,0.31552401481369624
476451,rf,0.4346130333960083,0.4439197384380109,0.4787288357746761,0.4557575757575758,0.3729736990899452,0.4346442301936172,0.39344170324969496,0.3522732634465455,0.4070757338708657,0.3904652078482673,0.3289640973943692,0.41706429007648893
476451,svm,0.4852382685987013,0.5507718979064494,0.6668734397087538,0.6057575757575757,0.4209029726839894,0.5458511736185689,0.489894668929438,0.4538230219328314,0.4565376321867194,0.4823022835060836,0.4495216187603343,0.4302615267207072
476454,rf,0.5266721991687743,0.5186249271677525,0.574048174048174,0.7842857142857143,0.6068856538509394,0.5172131202131202,0.5755087719298245,0.6725443949784721,0.5133585858585858,0.5606432367685177,0.6141515382794452,0.5752777391750961
476454,svm,0.5758405815552597,0.4639665236506171,0.6436563436563436,0.96,0.6820360297907889,0.5343543123543124,0.7307017543859649,0.7209131008725328,0.5595707070707071,0.6070947170973602,0.6690540132400598,0.5509405007494917
476589,rf,0.3688000428446289,0.356266799942353,0.293921568627451,0.4257142857142857,0.32178262855857304,0.3037004103967168,0.34269765322396906,0.369392683594934,0.26667937865822583,0.2803240840685252,0.4539339800570278,0.33986604341370874
476589,svm,0.2925405433207981,0.2839012755064939,0.21862745098039216,0.7457142857142858,0.25803629273976697,0.2238020324408833,0.2672134882661198,0.32321181829609363,0.2560258219443836,0.3117568326065368,0.3393725704743165,0.22075624221126247
477132,rf,0.6654161656425102,0.5403362075977038,0.8854705882352942,0.8425396825396826,0.4182192751708834,0.5645011337868481,0.7020921052631579,0.3648175717449013,0.3842373760799085,0.5585395996171458,0.372520843340902,0.33986534466664364
477132,svm,0.6371171485410787,0.5539261747360581,0.8604705882352942,0.9555555555555556,0.4255908633045695,0.4508956916099773,0.6878038847117794,0.39408979418115503,0.3281170646633309,0.4450093287853899,0.27766970497240673,0.3620832816462079
477569,rf,0.6479002647423701,0.5895114942528736,0.4777777777777778,0.9714285714285716,0.5426212909406186,0.454066985645933,0.5157936507936508,0.4805501556444953,0.52533824850695,0.4581653267367553,0.545088360547471,0.5662950615773591
477569,svm,0.4735443779462919,0.5573686371100164,0.4155555555555556,1.0,0.40819418676561536,0.29569377990430623,0.4685714285714286,0.3514862973414404,0.4392288991068126,0.35255758443728363,0.44090592334494777,0.4096577143213537
488768,rf,0.6309290989681651,0.7705746477695556,0.9167858067858068,0.9637908496732028,0.5880574799535043,0.6244968092870951,0.8229967768080975,0.5416485632467661,0.5859495813067241,0.6805914652276857,0.542518403735398,0.560915004009126
488768,svm,0.5272872948856504,0.7017471846269038,0.9167858067858068,0.9637908496732028,0.427368296557899,0.5429052008127194,0.7441102042611477,0.4607687109557674,0.4661544150829865,0.5109727049853034,0.4299659833251256,0.4257805131876535
489119,rf,0.4382738837778472,0.4570514899107607,0.5096140350877193,0.4609090909090909,0.34928419884018536,0.4780527824250989,0.537437868764527,0.36112106523156107,0.4314992233222762,0.4834170952682213,0.3299895867424355,0.4170270229438695
489119,svm,0.4383593047799872,0.5275268697349843,0.5420818713450292,0.7565909090909091,0.2714613352691336,0.4754224859172721,0.611188986232791,0.31120085098340433,0.39928650479104,0.5053554645102389,0.26511740835206365,0.3970882711835644
489265,rf,0.5175802875981871,0.631978021978022,0.5533333333333333,-0.08333333333333334,0.6121885521885522,0.5847985347985347,0.575,0.6317934790459818,0.5246757746757748,0.5890227743271221,0.6592731829573935,0.5243473446001252
489265,svm,0.4804093279803688,0.5412087912087913,0.5133333333333333,0.1,0.4752053872053872,0.4806959706959707,0.575,0.4692684993908576,0.4903425403425402,0.5612422360248447,0.7263366750208855,0.434719052433916
490063,rf,0.643302151841094,0.7642276348158701,0.9347386912604304,0.8987820512820512,0.5855134056219047,0.8392798258651917,0.9189915966386554,0.5296287340200867,0.6132358821183623,0.7130072285526701,0.5321333104212014,0.5676647540398452
490063,svm,0.3821590802201468,0.6284759167112108,0.9347386912604304,0.9721153846153848,0.3832561547825882,0.7990105016934285,0.8197198879551821,0.3188174729839381,0.3341877876989629,0.5290597935385305,0.3441927292167869,0.3261835574925248
493157,rf,0.586598602484472,0.4244677317567344,0.3733333333333333,0.35,0.6165403394559404,0.6214285714285716,0.6,0.6060538302277433,0.5417929292929293,0.6206379585326954,0.5523827934517589,0.5385632337335123
493157,svm,0.5328905279503106,0.5938282625303086,0.44666666666666666,0.25,0.7805082538944431,0.7187012987012986,0.6066666666666667,0.7619618127444214,0.6917508417508418,0.6832718159033948,0.6642640195053988,0.6636092616278374
500779,rf,0.4216152948706341,0.3898718343049573,0.3979365079365079,0.5285714285714286,0.36613155415076426,0.3628061917037148,0.4924409521183714,0.36547746721785584,0.3507051377845899,0.3744037664254093,0.42421434385650253,0.3445476142726744
500779,svm,0.3617328798148606,0.5554677946926252,0.6160317460317459,0.9071428571428573,0.4374859987308076,0.3649155709111999,0.5372860950280305,0.3864714956030013,0.3084127342976658,0.33788708531453243,0.33881518192625565,0.3292071429126179
501381,rf,0.6129571392669638,0.5194017894837735,0.6762860806204459,0.7838095238095238,0.4919435678170281,0.530161220043573,0.7601226053639847,0.4808595177201315,0.4900088259335848,0.5455993145578892,0.4490062918361448,0.4702256577421332
501381,svm,0.5828546405918671,0.4255977537982047,0.7234205835444226,0.96,0.4643479346334889,0.5741615552203788,0.7756117496807151,0.4319944633371743,0.478891334926038,0.5849675891283711,0.4475825792157511,0.4157003027658279
501822,rf,0.584748898537129,0.6246212121212121,0.8714285714285716,0.7866666666666667,0.4699999999999999,0.6264253393665158,0.727987012987013,0.5578546286283881,0.472960372960373,0.5681215724693985,0.5618859401468097,0.4857191470054446
501822,svm,0.554893960228404,0.5557575757575758,0.9269841269841268,0.8933333333333333,0.3925,0.5029260935143288,0.7889610389610391,0.4133147324905104,0.3932867132867133,0.5083981397024875,0.4273894221720308,0.3685276769509981
501925,rf,0.6321682778374507,0.7426205373573795,0.65,0.18333333333333326,0.5604531861053601,0.4518580765639589,0.4587301587301587,0.5079800718737107,0.5463269416425314,0.6086464803312629,0.4933509694500406,0.4987589141936969
501925,svm,0.6040461868958109,0.7244387191755612,0.8666666666666668,0.46,0.4255969634230503,0.4973482726423903,0.615079365079365,0.5208481260721343,0.5281213172875262,0.6674068322981366,0.4931746941034866,0.41267080745341617
501957,rf,0.5037630453035711,0.6254355597858069,0.6809957758847246,0.945812447786132,0.5117868133234712,0.5290752322721632,0.6306405228758171,0.530260278231674,0.5310732770928499,0.5624507072869613,0.5597475498034199,0.5351935125184831
501957,svm,0.3313125757003253,0.5222259691551429,0.5800757221271422,0.927630629604314,0.3308853212869904,0.375893547249046,0.4578431372549019,0.3263715601697094,0.3231211707779373,0.3788082658773521,0.4223169843569023,0.4619773012579847
502032,rf,0.5498638905622772,0.524189523316658,0.5470121381886088,0.6849999999999999,0.5149479832878208,0.5010535818757691,0.6847252747252747,0.5154045253253624,0.4888711923847297,0.546344300554827,0.5983035472165907,0.5313457008529687
502032,svm,0.4435377405930806,0.5225449945374044,0.5671335200746965,0.9,0.3818370595070319,0.4411602221677173,0.761062271062271,0.4792145290154055,0.4571756331691071,0.4672746362220046,0.51241222349918,0.4784228782720265
502042,rf,0.6322044252312065,0.5808578088578088,0.4698965853965854,0.9444444444444444,0.6527179153250072,0.5394976707211562,0.6930530320408883,0.5490861919382852,0.4507313648276795,0.5972973155170338,0.5319726485713079,0.5226896527370879
502042,svm,0.4856768323487469,0.6634219114219114,0.554725240975241,0.9444444444444444,0.6732628276275864,0.5096636549716476,0.6873102910738398,0.5591158085500922,0.4074565784220794,0.5343815817984832,0.5055289179378366,0.42876886858383134
502043,rf,0.5837411475664507,0.4734148700939746,0.6887034161490684,0.910889894419306,0.4172616582650148,0.5537011909869394,0.6299322493224933,0.3942873110091577,0.5401722785711489,0.5241937183450455,0.42956471644220784,0.5024503908208786
502043,svm,0.4950466645950998,0.43128511482989096,0.7432582815734989,0.9595173453996984,0.2983063217222549,0.4354704267642917,0.6342547425474255,0.3995826906493637,0.4609051438520266,0.473921702076483,0.4124820807680229,0.40333798463637105
502046,rf,0.61655526035805,0.6154180627976464,0.6260678451982801,0.8176767676767677,0.5373110346327163,0.5360323574730355,0.6435265972417674,0.438416215292483,0.5423475346696024,0.5834161008948918,0.4577333663604155,0.5770663934910878
502046,svm,0.4523506980898097,0.5295528609721833,0.56479375696767,0.9484848484848484,0.3873034617720494,0.5180453444860225,0.6193753099325855,0.4026292453320851,0.3989518132615995,0.5514429761617456,0.423246557176885,0.4106007557598396
502083,rf,0.6778569884547665,0.9708333333333332,0.9666666666666668,0.96,0.8709620616741359,0.8610746214194491,0.946031746031746,0.6677317303733087,0.6851631701631702,0.8100312754797804,0.7174227994227994,0.5986678925853502
502083,svm,0.4773197990796298,0.9854166666666668,0.9666666666666668,1.0,0.8444319354536074,0.8328042328042329,0.946031746031746,0.4278114144208408,0.4929953379953379,0.7615226412568605,0.4333376623376624,0.4215900899150922
502085,rf,0.6910596679869025,0.7054238159501318,0.7580952380952382,0.9,0.5897322369808138,0.7820971867007673,0.7945454545454546,0.5663236358373137,0.6415701597464143,0.7370926028921023,0.5294889663182346,0.572357560995696
502085,svm,0.6254230712403068,0.8360281044491572,0.92,1.0,0.6523487244360109,0.8649616368286445,0.98,0.7064042324656625,0.6880388956888345,0.7681368186874304,0.7639329268292683,0.5783641196190782
502154,rf,0.8498451547975684,0.8846153846153847,0.9428571428571428,0.8666666666666666,0.8798903784387656,0.9133333333333332,0.9166666666666666,0.7304268154196418,0.8724090737207584,0.8653458311698958,0.8451434676434676,0.8466346206432342
502154,svm,0.7052903544856591,0.9846153846153848,1.0,1.0,0.9073146208630078,0.956470588235294,1.0,0.5415619062390943,0.8260338782034754,0.9567607755260166,0.5682580382580383,0.6720027975852422
502188,rf,0.4723104537212174,0.4908511758747977,0.4858747412008281,0.4803030303030303,0.43973357776269306,0.4533198051948052,0.5171404120056238,0.4262723298274533,0.43869251241603296,0.4325989257777737,0.4035612997012945,0.4376397926998611
502188,svm,0.4684379721862421,0.5983265866486306,0.6166994478951,0.8315656565656564,0.44817028606182346,0.4212905844155844,0.672382174949569,0.4357537679250806,0.4302942144438705,0.4142172501628719,0.4738010837553441,0.4134270034429708
502190,rf,0.5758756791000932,0.3940821857198164,0.5436747913921827,0.6675974025974026,0.381809977629053,0.4841633654717357,0.5852786758049916,0.4065530755121548,0.4504679291135057,0.5400253275028948,0.33525846099506634,0.4687190406214186
502190,svm,0.5355193791870132,0.3634138045462087,0.5138197189284146,0.8124242424242425,0.2992922108429935,0.5020420683966961,0.6108012044854151,0.3522150339714278,0.3766819204054821,0.5418592070386687,0.4140172019253531,0.3824242198960597
502239,rf,0.4472247014644472,0.4555652173913044,0.599448051948052,0.6523809523809524,0.3794311042859137,0.3976075454336324,0.4378501400560224,0.3952702702702703,0.43832765237590265,0.396094053279408,0.2715592325294842,0.35605181627263843
502239,svm,0.4430208547874212,0.434927536231884,0.661417748917749,0.7142857142857142,0.3793357531760436,0.42684610075914425,0.6304271708683473,0.3586148648648649,0.3685612028480533,0.4006915153139409,0.436382327055096,0.30749797267793644
502327,rf,0.4452870483958623,0.6675147964173864,0.718804423545803,0.7689568944986902,0.4748769271603847,0.5536549159284796,0.5784869413352385,0.4333998589980183,0.4325289628677188,0.4894510683827614,0.4554700323178584,0.3706907411534106
502327,svm,0.3544936103655444,0.6782928270305626,0.7571650412167654,0.807688338493292,0.4126991116149843,0.5484165721826731,0.579016624100429,0.2699838730920185,0.385175684708699,0.4429171817052461,0.3849779832388528,0.3504725560728832
502381,rf,0.3945145444730044,0.315982905982906,0.3088888888888889,0.4523809523809524,0.4466085084506137,0.4164102564102564,0.2775,0.6395908526956915,0.3491901896493001,0.3139100684261974,0.6321156640511479,0.4292056324544258
502381,svm,0.4386889202054899,0.23504273504273504,0.5827777777777777,0.4761904761904762,0.4082289055973266,0.4411965811965812,0.62,0.6530331227911874,0.4576543004089633,0.4921407624633432,0.6380225847967783,0.5179932187163429
502624,rf,0.6795479978591933,0.5566450809714567,0.6241259713916916,0.6965567765567766,0.5069909073197161,0.4971694206447645,0.5687240693378801,0.4532274771873069,0.5414857997742522,0.5350738944515738,0.4616216255027867,0.5885010154185393
502624,svm,0.4796988274217876,0.4655847715430258,0.7382331164440697,1.0,0.3298055288288165,0.38630656873843466,0.5432395566922421,0.3108160633718952,0.36171384406375695,0.4596152148200128,0.3975490190676794,0.3846068110471477
502706,rf,0.6161617571522615,0.6572567647406357,0.8647727272727274,0.925,0.5339539129840808,0.6199976163991737,0.8736134453781513,0.4853665533299274,0.4578777490574224,0.5782089129798025,0.5808943089430894,0.5100756622034356
502706,svm,0.4348025402952983,0.6288788845563038,0.8829545454545455,1.0,0.4013209383555701,0.5798021611314159,0.8317086834733894,0.4095317665850408,0.3552103002193746,0.4425281965713233,0.4349812539478778,0.3561823776348904
503285,rf,0.4658443606424937,0.4236353302849466,0.6666666666666667,0.28,0.4608138528138528,0.5566760037348273,0.6119047619047618,0.4230115490985056,0.4543269343269343,0.4949391445913185,0.4530987530987531,0.4473048444001265
503285,svm,0.4349486768628726,0.4058926864553463,0.6716666666666666,0.74,0.5485541125541126,0.4618580765639589,0.4785714285714285,0.5706950824342127,0.4239173439173439,0.34921926704535394,0.4802586302586303,0.3868400804663524
503449,rf,0.6226873992858736,0.6334478447249345,0.6918089804931911,0.9416666666666668,0.5715594326532709,0.6893819701906994,0.907386742845586,0.5173473435750455,0.6284310277504231,0.6076238215162081,0.5676046176046177,0.626211016213813
503449,svm,0.5349057357344458,0.6409473485750576,0.7387983069562016,0.9583333333333331,0.5013450074515647,0.5587449991172713,0.907386742845586,0.4830067907202954,0.411950928029294,0.4605143355288648,0.5638528138528139,0.4609016814134814
504379,rf,0.7489055245621229,0.7538974081872217,0.8228571428571427,0.9077777777777778,0.5867021686150056,0.7072647058823529,0.8594696969696971,0.5842594856124268,0.6357242757242757,0.7262031622115781,0.6468998211091235,0.6555615125977973
504379,svm,0.6581965549660591,0.6666711385219276,0.8419047619047619,0.9277777777777778,0.4453363311640488,0.6842794117647059,0.8372474747474747,0.5007355531554314,0.4728382728382728,0.6781938141812056,0.4791628608509593,0.5374598034355669
516969,rf,0.7746323529411765,0.7131410256410257,0.835,0.885,0.5405301887654829,0.8055862977602107,0.9007142857142858,0.5806897662301219,0.6131837677787972,0.7170092124256258,0.5724017262407355,0.5483129493386991
516969,svm,0.6313419117647059,0.6657509157509158,0.8300000000000001,1.0,0.34157594039946976,0.7447870004391742,0.8483333333333333,0.3364493934398175,0.45718824354619103,0.5253120841205947,0.4510291772211277,0.41127827034731385
517414,rf,0.5295819825055053,0.5134264849634869,0.5732816203404438,0.75,0.4864075498430453,0.4548259008325749,0.4884881887977864,0.4364286273588599,0.5886719180051836,0.630375573485208,0.3548017200191113,0.4810487209146584
517414,svm,0.4747350593344752,0.4971306997872462,0.6729584141348847,0.8464285714285715,0.4488820397943705,0.4712583004685341,0.5261638258542283,0.4446296687808315,0.6011742791192096,0.6343823762062964,0.4204102962255137,0.3720675893413137
517593,rf,0.7910575325878076,0.7701907877361968,0.9698806569774312,0.912121212121212,0.515281050046698,0.8003561476837339,0.9426000377391912,0.4525585008564767,0.5816188858441634,0.7828003887665622,0.5978723812563895,0.559346627724166
517593,svm,0.6788850479840265,0.672881775959182,0.9698806569774312,0.9636363636363636,0.3862086745983308,0.7782018460466735,0.9379488749484935,0.3464904111030368,0.3892693535580897,0.6864170706113883,0.31203947247909386,0.3779780584702454
518516,rf,0.6290963037113656,0.4816585402635879,0.673682645856559,0.811984126984127,0.3929274653088676,0.581477385555161,0.5904997196523689,0.4495065272436733,0.4768054485436941,0.5608353945854552,0.5474088705608776,0.4853232112854694
518516,svm,0.5610962046737937,0.4874886417434065,0.694429580081754,1.0,0.3220752526426481,0.549189417551058,0.6471895149985982,0.3516262913811551,0.3866417740251548,0.541717638522517,0.3560819361214184,0.3994897779752906
518553,rf,0.4291147831340586,0.4605956637066082,0.6345093795093796,0.1,0.4443570307883529,0.4590872493046406,0.5414285714285715,0.5231769698131254,0.5134059560829501,0.5195394736842105,0.4928598852128264,0.4552123274189467
518553,svm,0.4470540907548745,0.5323905355014801,0.7433982683982684,0.16666666666666666,0.5466721682254416,0.5519762845849803,0.6611111111111111,0.5363995725551789,0.4467119445981266,0.5160526315789473,0.6003482791718086,0.4440887439192419
518633,rf,0.4239493912979514,0.6234524273088471,0.7639434078507306,0.7203968253968254,0.4242411469238778,0.5127417027417027,0.7684421182266009,0.3901664157770443,0.3817755828552358,0.4418623701785844,0.3861079496593683,0.35119346975795823
518633,svm,0.4259550383780771,0.6185356413796359,0.7542444111952122,0.8962698412698413,0.3764321788578816,0.536427540713255,0.6995894909688013,0.3394041124853593,0.3207244455241213,0.4280419710665493,0.3202556190283275,0.3015107408746972
518716,rf,0.3420579680850594,0.3763963133640553,0.4357753357753357,0.31809523809523804,0.3399580431495325,0.30391625615763546,0.4364427677585572,0.2651434130328013,0.2902482809573496,0.3722714237516869,0.3095276958295046,0.27850848073229706
518716,svm,0.40858453383490784,0.452205069124424,0.6931623931623931,0.7371428571428571,0.37339041168828396,0.4345714285714285,0.5909974236290025,0.31698808650147325,0.3183186686339615,0.43359902159244257,0.39202894520481696,0.30358453686526377
518748,rf,0.44791092036330654,0.4719988376738948,0.6575396825396825,0.8228571428571427,0.4998382917895114,0.4552815734989648,0.4790149393090569,0.4955692259154009,0.4779956505689569,0.4881967515688445,0.5129443173150267,0.6068766821458952
518748,svm,0.5807812630495877,0.5213795357960118,0.6936507936507936,1.0,0.580772804431341,0.5872422360248448,0.6718300653594771,0.6345793082628945,0.6110343942093184,0.6199317091177556,0.6760706113108859,0.6404741385321229
518875,rf,0.5281296046961448,0.6049197860962566,0.5904761904761905,0.7333333333333333,0.5712299714804252,0.6478968253968255,0.36,0.6233799533799534,0.4424967215951131,0.5257835497835497,0.6257028628542871,0.4894285093437637
518875,svm,0.5513387768395096,0.6479976232917408,0.7380952380952381,0.3333333333333333,0.6257169432201193,0.4073015873015874,0.6628571428571428,0.6257282372799615,0.4872853673729608,0.5074708994708994,0.6470110183003737,0.5889142401854267
518886,rf,0.6798628807254127,0.9067917021881216,0.8303030303030303,0.8400000000000001,0.5149169110459433,0.8838294314381271,0.8714285714285713,0.5291511989022101,0.5765237522024373,0.7300222478120402,0.5211051279414821,0.4308005787316132
518886,svm,0.7096210958691777,0.9067917021881216,0.9636363636363636,1.0,0.4540759588292795,0.8925250836120402,0.9714285714285712,0.5002772962909464,0.4711336597921964,0.7592608705990501,0.4588597112499488,0.4703064062374408
519076,rf,0.4032626281726358,0.3971798859230824,0.5707764550264549,0.5452380952380953,0.3689159768107136,0.4531439544987094,0.6314133833646028,0.43495920330871785,0.39317995989539256,0.4463579403053087,0.3839389778794813,0.3707212187608434
519076,svm,0.41184489633865545,0.4890601921581634,0.6359060846560846,0.5464285714285715,0.3864201750166663,0.5381536621336609,0.642579737335835,0.4827451168227867,0.3870854014654193,0.5146446925394293,0.4798323686453987,0.40965325447598655
519096,rf,0.4722667558375845,0.4707692307692307,0.6571428571428571,0.3333333333333333,0.5565639221284382,0.5902319902319901,0.5068181818181818,0.4533356117566644,0.5481627004719896,0.4381069554661954,0.4393113553113553,0.4589387857835355
519096,svm,0.3716597507361785,0.6576923076923077,0.5571428571428572,0.2333333333333333,0.4543153065330484,0.6003663003663003,0.4422727272727273,0.3405263157894737,0.4642972463159282,0.4591557437655441,0.39655677655677657,0.3120433837081705
519141,rf,0.4447005151319332,0.6161510582664435,0.5787301587301588,0.4731135531135531,0.4291936716787189,0.5518292300706495,0.692097902097902,0.4629054054054054,0.45077109795547704,0.48306255835667605,0.4788623283175772,0.4892251743776758
519141,svm,0.3696224318716805,0.7495947448986714,0.6906349206349207,0.8065201465201465,0.4858713777486688,0.5861146615133174,0.6344755244755245,0.4639607464607464,0.4901072918863773,0.4598039923039922,0.4710365322828413,0.4293082344326957
519144,rf,0.392333402857532,0.4083261421024994,0.4074358974358974,0.3533333333333333,0.3970321818359167,0.3936875161875162,0.4316106214882633,0.43679723297828427,0.34656121807681994,0.3994744033701325,0.4415535013914999,0.3563472959449186
519144,svm,0.4199930472428326,0.40285598065619066,0.22487179487179487,0.77,0.3823351661012849,0.40328344340844346,0.4727034922808004,0.4302375762531506,0.32401120236681824,0.4575999503894848,0.4901091807138704,0.3550192563057018
519240,rf,0.7489609861301847,0.5212605042016807,0.98,0.96,0.4347342715763768,0.6256652661064426,0.9301606202534994,0.3608044243338361,0.44942528735632187,0.6877203989703989,0.5106816244284275,0.43573404097071705
519240,svm,0.6473836821180979,0.3791596638655462,0.98,1.0,0.4489235910288542,0.6630888719124013,0.9053928183959143,0.5771442936148818,0.5025287356321839,0.6650273487773488,0.6542703247306828,0.44884366101406775
519242,rf,0.5355479298067343,0.5332401841252787,0.6808612440191387,0.735,0.4692076295945819,0.4534125636672326,0.6038279132791329,0.4594149085683901,0.4601227776840362,0.5727885444134388,0.4380182487768006,0.4957031830861463
519242,svm,0.4724727556679436,0.5713302099764604,0.7620642515379358,0.95,0.4002955524381811,0.4536611379565539,0.6888550135501355,0.3966644530218792,0.3536592228988664,0.5279658501849435,0.4100564374152297,0.42260838264081296
519322,rf,0.33011091749304605,0.3408660130718954,0.3166666666666667,0.4833333333333333,0.3315214797973419,0.36510073260073256,0.4631257631257631,0.3852556096615892,0.3047643097643097,0.4050392327811683,0.4403049124788255,0.3013878278584161
519322,svm,0.4580033303733708,0.4741013071895425,0.7933333333333333,0.9,0.36086831431659017,0.44545787545787546,0.6676129426129426,0.37434094429373743,0.4213636363636363,0.4691543156059285,0.5242499529456051,0.3536295730413377
519455,rf,0.5773766694600313,0.4757058280472915,0.6560347985347985,0.639047619047619,0.4903675359474475,0.4090722658834114,0.5511331805449452,0.4422379566379866,0.5022584281939727,0.4800445036188838,0.4800141229808389,0.5438297383367805
519455,svm,0.4625739150224666,0.49806801870216494,0.6956043956043956,0.9666666666666666,0.4704375666375255,0.4814790558598608,0.7414693149987268,0.3957224151179228,0.4505941773872669,0.4420971807828599,0.3939562484223828,0.3843911956588013
521230,rf,0.6948744837537941,0.692063492063492,0.7555555555555555,0.8,0.5602054382317541,0.7085779666557699,0.664040404040404,0.4729495390987226,0.6070436429572641,0.696517215596163,0.4748039215686274,0.6382091188337655
