year,game_id,nulls
2014,gid_2014_04_01_lanmlb_sdnmlb_1,4
2014,gid_2014_04_02_wasmlb_nynmlb_1,1
2014,gid_2014_04_05_cinmlb_nynmlb_1,1
2014,gid_2014_04_05_milmlb_bosmlb_1,1
2014,gid_2014_04_06_chamlb_kcamlb_1,1
2014,gid_2014_04_08_tbamlb_kcamlb_1,1
2014,gid_2014_04_08_texmlb_bosmlb_1,2
2014,gid_2014_04_11_oakmlb_seamlb_1,1
2014,gid_2014_04_15_colmlb_sdnmlb_1,86
2014,gid_2014_04_15_pitmlb_cinmlb_1,1
2014,gid_2014_04_15_slnmlb_milmlb_1,45
2014,gid_2014_04_16_chnmlb_nyamlb_1,8
2014,gid_2014_04_16_pitmlb_cinmlb_1,49
2014,gid_2014_04_16_slnmlb_milmlb_1,37
2014,gid_2014_04_16_tbamlb_balmlb_1,1
2014,gid_2014_04_18_cinmlb_chnmlb_1,1
2014,gid_2014_04_18_seamlb_miamlb_1,1
2014,gid_2014_04_20_nyamlb_tbamlb_1,3
2014,gid_2014_04_20_seamlb_miamlb_1,6
2014,gid_2014_04_21_balmlb_bosmlb_1,2
2014,gid_2014_04_21_miamlb_atlmlb_1,1
2014,gid_2014_04_23_arimlb_chnmlb_1,2
2014,gid_2014_04_23_houmlb_seamlb_1,2
2014,gid_2014_04_26_colmlb_lanmlb_1,2
2014,gid_2014_04_27_chnmlb_milmlb_1,1
2014,gid_2014_05_01_pitmlb_balmlb_1,1
2014,gid_2014_05_02_oakmlb_bosmlb_1,9
2014,gid_2014_05_03_seamlb_houmlb_1,2
2014,gid_2014_05_04_wasmlb_phimlb_1,1
2014,gid_2014_05_05_nyamlb_anamlb_1,4
2014,gid_2014_05_06_balmlb_tbamlb_1,1
2014,gid_2014_05_08_kcamlb_seamlb_1,4
2014,gid_2014_05_10_sfnmlb_lanmlb_1,1
2014,gid_2014_05_11_kcamlb_seamlb_1,6
2014,gid_2014_05_14_tbamlb_seamlb_1,6
2014,gid_2014_05_15_miamlb_sfnmlb_1,1
2014,gid_2014_05_16_detmlb_bosmlb_1,4
2014,gid_2014_05_17_detmlb_bosmlb_1,1
2014,gid_2014_05_17_sdnmlb_colmlb_1,5
2014,gid_2014_05_18_tormlb_texmlb_1,1
2014,gid_2014_05_19_detmlb_clemlb_1,7
2014,gid_2014_05_19_houmlb_anamlb_1,1
2014,gid_2014_05_21_cinmlb_wasmlb_1,6
2014,gid_2014_05_21_houmlb_anamlb_1,1
2014,gid_2014_05_22_clemlb_balmlb_1,1
2014,gid_2014_05_23_wasmlb_pitmlb_1,1
2014,gid_2014_05_24_houmlb_seamlb_1,1
2014,gid_2014_05_25_arimlb_nynmlb_2,1
2014,gid_2014_05_26_anamlb_seamlb_1,5
2014,gid_2014_05_28_miamlb_wasmlb_1,1
2014,gid_2014_05_29_anamlb_seamlb_1,9
2014,gid_2014_05_30_tbamlb_bosmlb_1,1
2014,gid_2014_05_31_nynmlb_phimlb_1,2
2014,gid_2014_05_31_sfnmlb_slnmlb_1,2
2014,gid_2014_06_01_balmlb_houmlb_1,2
2014,gid_2014_06_01_nynmlb_phimlb_1,2
2014,gid_2014_06_03_arimlb_colmlb_1,5
2014,gid_2014_06_04_sfnmlb_cinmlb_1,1
2014,gid_2014_06_05_tormlb_detmlb_1,1
2014,gid_2014_06_06_miamlb_chnmlb_1,1
2014,gid_2014_06_06_oakmlb_balmlb_1,1
2014,gid_2014_06_08_wasmlb_sdnmlb_1,1
2014,gid_2014_06_10_wasmlb_sfnmlb_1,1
2014,gid_2014_06_12_clemlb_bosmlb_1,1
2014,gid_2014_06_13_chnmlb_phimlb_1,1
2014,gid_2014_06_13_tormlb_balmlb_1,2
2014,gid_2014_06_14_sdnmlb_nynmlb_1,3
2014,gid_2014_06_14_wasmlb_slnmlb_1,4
2014,gid_2014_06_15_cinmlb_milmlb_1,1
2014,gid_2014_06_15_colmlb_sfnmlb_1,2
2014,gid_2014_06_15_pitmlb_miamlb_1,1
2014,gid_2014_06_16_nynmlb_slnmlb_1,1
2014,gid_2014_06_17_phimlb_atlmlb_1,2
2014,gid_2014_06_19_chamlb_minmlb_1,1
2014,gid_2014_06_20_balmlb_nyamlb_1,1
2014,gid_2014_06_20_seamlb_kcamlb_1,2
2014,gid_2014_06_21_bosmlb_oakmlb_1,1
2014,gid_2014_06_21_nynmlb_miamlb_1,1
2014,gid_2014_06_22_bosmlb_oakmlb_1,1
2014,gid_2014_06_25_cinmlb_chnmlb_1,2
2014,gid_2014_06_27_chamlb_tormlb_1,3
2014,gid_2014_06_27_cinmlb_sfnmlb_1,1
2014,gid_2014_06_28_oakmlb_miamlb_1,1
2014,gid_2014_06_29_anamlb_kcamlb_1,1
2014,gid_2014_06_29_colmlb_milmlb_1,4
2014,gid_2014_06_29_nynmlb_pitmlb_1,1
2014,gid_2014_06_30_seamlb_houmlb_1,1
2014,gid_2014_07_01_anamlb_chamlb_2,2
2014,gid_2014_07_01_cinmlb_sdnmlb_1,1
2014,gid_2014_07_02_milmlb_tormlb_1,1
2014,gid_2014_07_03_houmlb_anamlb_1,1
2014,gid_2014_07_03_slnmlb_sfnmlb_1,1
2014,gid_2014_07_04_kcamlb_clemlb_1,1
2014,gid_2014_07_04_texmlb_nynmlb_1,2
2014,gid_2014_07_05_houmlb_anamlb_1,1
2014,gid_2014_07_05_nyamlb_minmlb_1,1
2014,gid_2014_07_07_balmlb_wasmlb_1,1
2014,gid_2014_07_07_sdnmlb_colmlb_1,3
2014,gid_2014_07_08_nyamlb_clemlb_1,1
2014,gid_2014_07_09_lanmlb_detmlb_1,1
2014,gid_2014_07_10_chamlb_bosmlb_1,1
2014,gid_2014_07_11_bosmlb_houmlb_1,2
2014,gid_2014_07_12_bosmlb_houmlb_1,2
2014,gid_2014_07_12_detmlb_kcamlb_1,1
2014,gid_2014_07_19_clemlb_detmlb_2,1
2014,gid_2014_07_23_clemlb_minmlb_1,1
2014,gid_2014_07_23_sdnmlb_chnmlb_1,1
2014,gid_2014_07_24_detmlb_anamlb_1,2
2014,gid_2014_07_24_houmlb_oakmlb_1,1
2014,gid_2014_07_25_clemlb_kcamlb_1,1
2014,gid_2014_07_25_sdnmlb_atlmlb_1,1
2014,gid_2014_07_26_slnmlb_chnmlb_1,1
2014,gid_2014_07_27_pitmlb_colmlb_1,1
2014,gid_2014_07_28_pitmlb_sfnmlb_1,1
2014,gid_2014_07_30_minmlb_kcamlb_1,1
2014,gid_2014_08_01_kcamlb_oakmlb_1,1
2014,gid_2014_08_02_atlmlb_sdnmlb_1,4
2014,gid_2014_08_02_pitmlb_arimlb_1,2
2014,gid_2014_08_03_minmlb_chamlb_1,8
2014,gid_2014_08_03_texmlb_clemlb_1,1
2014,gid_2014_08_05_nynmlb_wasmlb_1,1
2014,gid_2014_08_08_chamlb_seamlb_1,1
2014,gid_2014_08_12_wasmlb_nynmlb_1,1
2014,gid_2014_08_13_lanmlb_atlmlb_1,1
2014,gid_2014_08_13_tormlb_seamlb_1,1
2014,gid_2014_08_14_pitmlb_detmlb_1,1
