pitcher_id,game_id,StartVsRelief,pitch_count
607309,gid_2016_04_30_anamlb_texmlb_1,Reliever,30
607352,gid_2016_04_08_bosmlb_tormlb_1,Reliever,12
607352,gid_2016_04_09_bosmlb_tormlb_1,Reliever,16
607352,gid_2016_04_15_tormlb_bosmlb_1,Reliever,36
607352,gid_2016_04_20_tormlb_balmlb_1,Reliever,24
607352,gid_2016_04_26_chamlb_tormlb_1,Reliever,33
607374,gid_2016_04_11_anamlb_oakmlb_1,Starter,92
607374,gid_2016_04_17_anamlb_minmlb_1,Starter,89
607374,gid_2016_04_22_seamlb_anamlb_1,Starter,96
607374,gid_2016_04_27_kcamlb_anamlb_1,Starter,100
607457,gid_2016_04_17_atlmlb_miamlb_1,Reliever,27
607457,gid_2016_04_18_wasmlb_miamlb_1,Reliever,21
607457,gid_2016_04_20_wasmlb_miamlb_1,Reliever,2
607457,gid_2016_04_21_wasmlb_miamlb_1,Reliever,10
607457,gid_2016_04_24_miamlb_sfnmlb_1,Reliever,17
607457,gid_2016_04_25_miamlb_lanmlb_1,Reliever,6
607457,gid_2016_04_26_miamlb_lanmlb_1,Reliever,18
607457,gid_2016_04_28_miamlb_lanmlb_1,Reliever,17
607457,gid_2016_04_30_miamlb_milmlb_1,Reliever,17
608032,gid_2016_04_23_lanmlb_colmlb_1,Reliever,28
608032,gid_2016_04_26_pitmlb_colmlb_1,Reliever,25
608032,gid_2016_04_27_pitmlb_colmlb_1,Reliever,38
608032,gid_2016_04_30_colmlb_arimlb_1,Reliever,21
608379,gid_2016_04_05_slnmlb_pitmlb_1,Starter,98
608379,gid_2016_04_11_milmlb_slnmlb_1,Starter,94
608379,gid_2016_04_17_cinmlb_slnmlb_1,Starter,80
608379,gid_2016_04_23_slnmlb_sdnmlb_1,Starter,97
608379,gid_2016_04_28_slnmlb_arimlb_1,Starter,113
608648,gid_2016_04_24_minmlb_wasmlb_1,Starter,74
608648,gid_2016_04_30_detmlb_minmlb_1,Starter,106
608665,gid_2016_04_07_chamlb_oakmlb_1,Starter,84
608665,gid_2016_04_12_anamlb_oakmlb_1,Starter,98
608665,gid_2016_04_20_oakmlb_nyamlb_1,Starter,111
608665,gid_2016_04_25_oakmlb_detmlb_1,Starter,84
608678,gid_2016_04_26_slnmlb_arimlb_1,Reliever,27
608678,gid_2016_04_27_slnmlb_arimlb_1,Reliever,16
611093,gid_2016_04_04_colmlb_arimlb_1,Reliever,40
611093,gid_2016_04_22_pitmlb_arimlb_1,Reliever,22
612434,gid_2016_04_04_colmlb_arimlb_1,Reliever,25
612434,gid_2016_04_06_colmlb_arimlb_1,Reliever,10
612434,gid_2016_04_09_sdnmlb_colmlb_1,Reliever,24
612434,gid_2016_04_10_sdnmlb_colmlb_1,Reliever,9
612434,gid_2016_04_13_sfnmlb_colmlb_1,Reliever,13
612434,gid_2016_04_17_colmlb_chnmlb_1,Reliever,10
612672,gid_2016_04_05_detmlb_miamlb_1,Starter,76
612672,gid_2016_04_15_atlmlb_miamlb_1,Starter,83
612672,gid_2016_04_20_wasmlb_miamlb_1,Starter,100
612672,gid_2016_04_25_miamlb_lanmlb_1,Starter,96
612672,gid_2016_04_30_miamlb_milmlb_1,Starter,105
621199,gid_2016_04_06_slnmlb_pitmlb_1,Reliever,28
621199,gid_2016_04_11_milmlb_slnmlb_1,Reliever,34
621199,gid_2016_04_15_cinmlb_slnmlb_1,Reliever,10
621199,gid_2016_04_17_cinmlb_slnmlb_1,Reliever,11
621199,gid_2016_04_19_chnmlb_slnmlb_1,Reliever,10
621199,gid_2016_04_23_slnmlb_sdnmlb_1,Reliever,7
621199,gid_2016_04_25_slnmlb_arimlb_1,Reliever,12
621199,gid_2016_04_27_slnmlb_arimlb_1,Reliever,13
621199,gid_2016_04_29_wasmlb_slnmlb_1,Reliever,17
621209,gid_2016_04_17_cinmlb_slnmlb_1,Starter,102
621209,gid_2016_04_22_chnmlb_cinmlb_1,Starter,98
621209,gid_2016_04_27_cinmlb_nynmlb_1,Starter,88
621244,gid_2016_04_27_clemlb_minmlb_1,Starter,93
621281,gid_2016_04_18_arimlb_sfnmlb_1,Reliever,24
621281,gid_2016_04_21_arimlb_sfnmlb_1,Reliever,61
621281,gid_2016_04_24_pitmlb_arimlb_1,Reliever,60
621295,gid_2016_04_19_wasmlb_miamlb_1,Reliever,6
621295,gid_2016_04_22_miamlb_sfnmlb_1,Reliever,31
621385,gid_2016_04_07_phimlb_cinmlb_1,Reliever,16
621385,gid_2016_04_08_phimlb_nynmlb_1,Reliever,6
621385,gid_2016_04_09_phimlb_nynmlb_1,Reliever,3
621397,gid_2016_04_15_seamlb_nyamlb_1,Reliever,47
621408,gid_2016_04_23_nynmlb_atlmlb_1,Reliever,14
622072,gid_2016_04_07_lanmlb_sfnmlb_1,Starter,83
622072,gid_2016_04_13_arimlb_lanmlb_1,Starter,105
622072,gid_2016_04_19_lanmlb_atlmlb_1,Starter,88
622072,gid_2016_04_24_lanmlb_colmlb_1,Starter,96
622072,gid_2016_04_29_sdnmlb_lanmlb_1,Starter,100
622663,gid_2016_04_08_nyamlb_detmlb_1,Starter,95
622663,gid_2016_04_15_seamlb_nyamlb_1,Starter,87
622663,gid_2016_04_21_oakmlb_nyamlb_1,Starter,103
622663,gid_2016_04_26_nyamlb_texmlb_1,Starter,74
623184,gid_2016_04_25_pitmlb_colmlb_1,Reliever,6
623184,gid_2016_04_26_pitmlb_colmlb_1,Reliever,27
623184,gid_2016_04_29_colmlb_arimlb_1,Reliever,27
623430,gid_2016_04_04_chamlb_oakmlb_1,Reliever,24
623430,gid_2016_04_05_chamlb_oakmlb_1,Reliever,3
623430,gid_2016_04_07_chamlb_oakmlb_1,Reliever,13
623430,gid_2016_04_09_oakmlb_seamlb_1,Reliever,18
623430,gid_2016_04_11_anamlb_oakmlb_1,Reliever,9
623430,gid_2016_04_13_anamlb_oakmlb_1,Reliever,15
623430,gid_2016_04_15_kcamlb_oakmlb_1,Reliever,16
623430,gid_2016_04_20_oakmlb_nyamlb_1,Reliever,19
623430,gid_2016_04_22_oakmlb_tormlb_1,Reliever,26
623430,gid_2016_04_24_oakmlb_tormlb_1,Reliever,19
623430,gid_2016_04_27_oakmlb_detmlb_1,Reliever,43
623430,gid_2016_04_29_houmlb_oakmlb_1,Reliever,19
628317,gid_2016_04_06_lanmlb_sdnmlb_1,Starter,84
628317,gid_2016_04_12_arimlb_lanmlb_1,Starter,95
628317,gid_2016_04_17_sfnmlb_lanmlb_1,Starter,98
628317,gid_2016_04_23_lanmlb_colmlb_1,Starter,94
628317,gid_2016_04_28_miamlb_lanmlb_1,Starter,101
628452,gid_2016_04_04_phimlb_cinmlb_1,Starter,90
628452,gid_2016_04_09_pitmlb_cinmlb_1,Starter,95
628452,gid_2016_04_14_cinmlb_chnmlb_1,Starter,93
628452,gid_2016_04_20_colmlb_cinmlb_1,Starter,107
628452,gid_2016_04_25_cinmlb_nynmlb_1,Starter,102
640455,gid_2016_04_29_houmlb_oakmlb_1,Starter,87
641490,gid_2016_04_27_clemlb_minmlb_1,Reliever,5
641490,gid_2016_04_30_clemlb_phimlb_1,Reliever,5
643297,gid_2016_04_23_miamlb_sfnmlb_1,Reliever,12
643297,gid_2016_04_24_miamlb_sfnmlb_1,Reliever,5
643297,gid_2016_04_27_miamlb_lanmlb_1,Reliever,5
643297,gid_2016_04_28_miamlb_lanmlb_1,Reliever,5
643325,gid_2016_04_22_oakmlb_tormlb_1,Reliever,27
648737,gid_2016_04_06_phimlb_cinmlb_1,Reliever,16
648737,gid_2016_04_07_phimlb_cinmlb_1,Reliever,17
648737,gid_2016_04_08_phimlb_nynmlb_1,Reliever,7
648737,gid_2016_04_11_sdnmlb_phimlb_1,Reliever,21
648737,gid_2016_04_16_wasmlb_phimlb_1,Reliever,25
648737,gid_2016_04_19_nynmlb_phimlb_1,Reliever,15
648737,gid_2016_04_20_nynmlb_phimlb_1,Reliever,25
648737,gid_2016_04_23_phimlb_milmlb_1,Reliever,11
648737,gid_2016_04_24_phimlb_milmlb_1,Reliever,17
648737,gid_2016_04_28_phimlb_wasmlb_1,Reliever,22
657205,gid_2016_04_30_colmlb_arimlb_1,Reliever,3
657670,gid_2016_04_13_anamlb_oakmlb_1,Reliever,8
657670,gid_2016_04_15_anamlb_minmlb_1,Reliever,11
657670,gid_2016_04_17_anamlb_minmlb_1,Reliever,8
657670,gid_2016_04_18_anamlb_chamlb_1,Reliever,18
657670,gid_2016_04_20_anamlb_chamlb_1,Reliever,6
657670,gid_2016_04_22_seamlb_anamlb_1,Reliever,3
657670,gid_2016_04_23_seamlb_anamlb_1,Reliever,5
657670,gid_2016_04_26_kcamlb_anamlb_1,Reliever,28
657670,gid_2016_04_29_anamlb_texmlb_1,Reliever,9
