game_id,variable,value
gid_2017_05_26_tbamlb_minmlb_1,global_prior_FF_percent,0.4984126984126984
gid_2017_05_28_tbamlb_minmlb_1,global_prior_FF_percent,0.49686274509803924
gid_2017_05_29_houmlb_minmlb_1,global_prior_FF_percent,0.4962991819244254
gid_2017_06_03_minmlb_anamlb_1,global_prior_FF_percent,0.49594124468496326
gid_2017_06_04_minmlb_anamlb_1,global_prior_FF_percent,0.4959443800695249
gid_2017_06_08_minmlb_seamlb_1,global_prior_FF_percent,0.49595687331536387
gid_2017_06_10_minmlb_sfnmlb_1,global_prior_FF_percent,0.4965464313123561
gid_2017_06_11_minmlb_sfnmlb_1,global_prior_FF_percent,0.49676683149486495
gid_2017_06_14_seamlb_minmlb_1,global_prior_FF_percent,0.4973524962178517
gid_2017_06_17_clemlb_minmlb_1,global_prior_FF_percent,0.4971920628977911
gid_2017_06_20_chamlb_minmlb_1,global_prior_FF_percent,0.4975773387998509
gid_2017_06_22_chamlb_minmlb_1,global_prior_FF_percent,0.49685767097966727
gid_2017_06_24_minmlb_clemlb_1,global_prior_FF_percent,0.4974245768947756
gid_2017_06_26_minmlb_bosmlb_1,global_prior_FF_percent,0.49742836149889785
gid_2017_06_27_minmlb_bosmlb_1,global_prior_FF_percent,0.4941733430444283
gid_2017_07_01_minmlb_kcamlb_2,global_prior_FF_percent,0.49077757685352624
gid_2017_07_02_minmlb_kcamlb_1,global_prior_FF_percent,0.4884809215262779
gid_2017_07_07_balmlb_minmlb_1,global_prior_FF_percent,0.4885222381635581
gid_2017_07_08_balmlb_minmlb_1,global_prior_FF_percent,0.4871336669049321
gid_2017_07_14_minmlb_houmlb_1,global_prior_FF_percent,0.48404255319148937
gid_2017_07_18_nyamlb_minmlb_1,global_prior_FF_percent,0.48256428319830924
gid_2017_07_21_detmlb_minmlb_1,global_prior_FF_percent,0.47895652173913045
gid_2017_07_24_minmlb_lanmlb_1,global_prior_FF_percent,0.4788488210818308
gid_2017_07_26_minmlb_lanmlb_1,global_prior_FF_percent,0.4787417905288628
gid_2017_07_28_minmlb_oakmlb_1,global_prior_FF_percent,0.4771556166265888
gid_2017_07_30_minmlb_oakmlb_1,global_prior_FF_percent,0.47687564234326824
gid_2017_08_06_texmlb_minmlb_1,global_prior_FF_percent,0.4768076398362892
gid_2017_08_07_milmlb_minmlb_1,global_prior_FF_percent,0.475754493048491
gid_2017_08_09_minmlb_milmlb_1,global_prior_FF_percent,0.4748735244519393
gid_2017_08_12_minmlb_detmlb_1,global_prior_FF_percent,0.4734721289456011
gid_2017_08_17_clemlb_minmlb_2,global_prior_FF_percent,0.47306791569086654
gid_2017_08_22_minmlb_chamlb_1,global_prior_FF_percent,0.47268487674883414
gid_2017_08_27_minmlb_tormlb_1,global_prior_FF_percent,0.47232350016572755
gid_2017_08_29_chamlb_minmlb_1,global_prior_FF_percent,0.4720210664911126
gid_2017_08_31_chamlb_minmlb_1,global_prior_FF_percent,0.4725310660562459
gid_2017_09_06_minmlb_tbamlb_1,global_prior_FF_percent,0.4719321148825065
gid_2017_09_07_minmlb_kcamlb_1,global_prior_FF_percent,0.4697855750487329
gid_2017_09_08_minmlb_kcamlb_1,global_prior_FF_percent,0.4681126578180641
gid_2017_09_13_sdnmlb_minmlb_1,global_prior_FF_percent,0.4669887278582931
gid_2017_09_14_tormlb_minmlb_1,global_prior_FF_percent,0.465832531280077
gid_2017_09_21_minmlb_detmlb_1,global_prior_FF_percent,0.46534653465346537
gid_2017_09_22_minmlb_detmlb_1,global_prior_FF_percent,0.46346886912325286
gid_2017_09_26_minmlb_clemlb_1,global_prior_FF_percent,0.4638001896933291
gid_2017_09_29_detmlb_minmlb_1,global_prior_FF_percent,0.46316120906801006
gid_2017_10_03_minmlb_nyamlb_1,global_prior_FF_percent,0.4623352165725047
gid_2015_04_08_slnmlb_chnmlb_1,global_prior_CU_percent,0.08540218470705065
gid_2015_04_12_slnmlb_cinmlb_1,global_prior_CU_percent,0.08506429277942631
gid_2015_04_13_milmlb_slnmlb_1,global_prior_CU_percent,0.08414872798434442
gid_2015_04_15_milmlb_slnmlb_1,global_prior_CU_percent,0.08413926499032882
gid_2015_04_16_milmlb_slnmlb_1,global_prior_CU_percent,0.08571428571428572
gid_2015_04_21_slnmlb_wasmlb_1,global_prior_CU_percent,0.08518518518518518
gid_2015_04_25_slnmlb_milmlb_1,global_prior_CU_percent,0.08446866485013624
gid_2015_04_27_phimlb_slnmlb_1,global_prior_CU_percent,0.08453237410071943
gid_2015_04_30_phimlb_slnmlb_1,global_prior_CU_percent,0.08428446005267778
gid_2015_05_01_pitmlb_slnmlb_1,global_prior_CU_percent,0.0842745438748914
gid_2015_05_03_pitmlb_slnmlb_1,global_prior_CU_percent,0.08333333333333333
gid_2015_05_04_chnmlb_slnmlb_1,global_prior_CU_percent,0.08144416456759027
gid_2015_05_06_chnmlb_slnmlb_1,global_prior_CU_percent,0.08159866777685262
gid_2015_05_08_slnmlb_pitmlb_1,global_prior_CU_percent,0.08326530612244898
gid_2015_05_10_slnmlb_pitmlb_1,global_prior_CU_percent,0.08326596604688763
